ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy
ATM_0026,2022-07-02,19456,10237,0,0,95018,1,6734,2022,7,2,3,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0040,2023-10-21,24906,12021,0,0,114317,0,10309,2023,10,21,4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
ATM_0005,2022-03-14,58871,13401,0,0,106148,1,56174,2022,3,14,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0042,2023-10-18,37630,7016,0,0,141958,1,34433,2023,10,18,4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
ATM_0045,2022-12-04,39912,11116,0,0,65155,3,34337,2022,12,4,4,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
ATM_0028,2023-02-18,41809,14972,0,0,112920,5,27912,2023,2,18,1,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
ATM_0050,2023-05-09,14425,20210,0,0,105905,2,0,2023,5,9,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
ATM_0044,2022-11-07,38352,6665,0,0,103958,2,28909,2022,11,7,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0035,2022-12-15,40887,7978,0,0,86274,5,41708,2022,12,15,4,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
ATM_0013,2022-06-30,28509,12574,0,0,116398,5,13176,2022,6,30,2,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
ATM_0025,2022-04-20,62594,3212,0,0,81986,5,71731,2022,4,20,2,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
ATM_0013,2022-05-24,35536,15400,0,0,118855,3,25114,2022,5,24,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ATM_0025,2022-03-06,57309,15359,0,0,82414,0,45527,2022,3,6,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0003,2022-12-14,55228,9374,0,0,116937,3,38679,2022,12,14,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
ATM_0008,2022-08-05,58113,14380,0,0,86633,0,45851,2022,8,5,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0003,2022-05-25,49083,11002,0,0,112178,1,36994,2022,5,25,2,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
ATM_0045,2023-10-27,44737,0,0,0,127394,2,47640,2023,10,27,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0007,2023-04-13,33709,5497,0,0,77344,0,24105,2023,4,13,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
ATM_0032,2023-09-02,51537,7585,0,0,64376,2,36479,2023,9,2,3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ATM_0048,2023-11-26,16542,7234,0,0,113917,2,9370,2023,11,26,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0014,2022-02-16,44891,12500,0,0,72861,1,25797,2022,2,16,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
ATM_0049,2023-03-02,53347,12759,0,0,113604,1,31956,2023,3,2,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0038,2022-02-11,20948,6193,0,0,82434,1,18198,2022,2,11,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ATM_0002,2023-05-14,51498,7525,0,0,90048,5,41016,2023,5,14,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
ATM_0042,2023-08-31,67245,11482,0,0,125353,5,54836,2023,8,31,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0009,2022-07-31,54330,2242,0,0,113241,1,42097,2022,7,31,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0012,2023-09-18,67828,19246,0,0,116862,4,46833,2023,9,18,3,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
ATM_0006,2023-10-05,67442,14250,0,0,108353,1,68323,2023,10,5,4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0008,2023-06-27,54847,16419,0,0,125899,3,44246,2023,6,27,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
ATM_0050,2023-10-04,58163,7694,0,0,115131,1,56374,2023,10,4,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ATM_0044,2023-05-01,32082,11429,0,0,83096,0,20146,2023,5,1,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ATM_0042,2023-01-08,58300,12103,0,0,88441,4,46745,2023,1,8,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0049,2023-04-10,55931,5212,0,0,88213,1,55881,2023,4,10,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
ATM_0002,2023-05-12,43120,5974,0,0,121536,4,38024,2023,5,12,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ATM_0038,2022-11-30,35618,3237,0,0,68328,1,39486,2022,11,30,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ATM_0050,2022-04-23,56194,13452,0,0,105312,1,35509,2022,4,23,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ATM_0025,2022-08-14,59866,9652,0,0,76260,3,46110,2022,8,14,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
ATM_0010,2022-08-10,65867,9110,0,0,81743,3,68455,2022,8,10,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ATM_0047,2022-07-18,55225,5510,0,0,90245,0,54431,2022,7,18,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0045,2023-08-06,66114,15900,0,0,122885,3,59452,2023,8,6,3,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
ATM_0027,2022-06-25,49203,7245,0,0,103360,5,48530,2022,6,25,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0040,2022-06-24,64178,12504,0,0,82430,1,56273,2022,6,24,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ATM_0038,2023-04-30,61136,6812,0,0,104333,5,66457,2023,4,30,2,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0016,2022-09-11,45449,4799,0,0,138903,4,41173,2022,9,11,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0001,2023-03-04,55553,12921,0,1,97990,3,45043,2023,3,4,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ATM_0034,2023-02-08,49139,16965,0,0,116786,0,29780,2023,2,8,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
ATM_0036,2022-01-13,48809,8497,0,0,79887,1,49868,2022,1,13,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
ATM_0042,2022-04-03,55402,4649,0,0,134380,5,54956,2022,4,3,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
ATM_0030,2023-08-08,61877,7146,0,0,117049,5,66552,2023,8,8,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
ATM_0026,2022-07-09,31562,17260,0,0,100282,5,9898,2022,7,9,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ATM_0005,2023-01-30,41053,8504,0,0,116178,2,34426,2023,1,30,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
ATM_0045,2023-09-20,41233,4115,0,0,136410,5,31646,2023,9,20,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
ATM_0004,2023-06-12,41504,14158,0,0,104189,3,38026,2023,6,12,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0040,2022-02-11,35231,9058,0,0,123862,4,30326,2022,2,11,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ATM_0046,2022-07-29,43105,4600,0,0,87728,5,37187,2022,7,29,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0031,2023-08-18,52943,9959,0,0,103161,4,52505,2023,8,18,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ATM_0044,2023-03-10,56326,16550,0,0,95680,3,45187,2023,3,10,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0032,2023-05-29,64062,4539,0,0,94926,3,51339,2023,5,29,2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
ATM_0040,2023-01-12,44822,12446,0,0,113727,0,32222,2023,1,12,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0006,2023-02-05,37416,17209,0,1,89752,0,30407,2023,2,5,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0011,2022-10-10,50837,8451,0,0,122920,4,34809,2022,10,10,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0041,2022-01-24,7437,7731,1,1,134524,3,15361,2022,1,24,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0023,2023-03-07,55343,16307,0,0,86656,0,43256,2023,3,7,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
ATM_0015,2023-06-17,39005,2275,0,0,89213,3,42832,2023,6,17,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
ATM_0038,2023-11-13,39811,0,0,0,110464,2,37561,2023,11,13,4,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
ATM_0011,2022-09-24,31695,0,0,0,43353,0,32529,2022,9,24,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
ATM_0010,2022-12-28,46615,16945,0,1,112746,5,43370,2022,12,28,4,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
ATM_0035,2022-10-20,74244,1916,0,0,95412,1,85284,2022,10,20,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0016,2022-04-30,50683,13117,0,0,114068,2,34146,2022,4,30,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ATM_0024,2022-07-08,82323,11230,0,0,83954,2,70590,2022,7,8,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATM_0010,2023-01-17,41516,7643,0,1,114368,0,46587,2023,1,17,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
ATM_0002,2023-02-19,47633,5719,0,1,100711,1,59100,2023,2,19,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
ATM_0001,2023-07-14,59784,1843,0,0,109605,4,52114,2023,7,14,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0043,2022-05-31,34173,13463,0,0,122116,0,22998,2022,5,31,2,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
ATM_0009,2023-11-26,46530,7117,0,0,129420,3,45654,2023,11,26,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
ATM_0023,2022-04-05,39507,6019,0,0,80998,4,34387,2022,4,5,2,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
ATM_0034,2022-08-16,48759,11215,0,0,119026,5,35363,2022,8,16,3,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
ATM_0043,2022-03-31,57903,12550,0,0,125451,5,37179,2022,3,31,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
ATM_0024,2023-02-12,35107,2773,0,0,113325,0,31008,2023,2,12,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
ATM_0019,2022-12-20,58669,17034,0,1,90317,1,49129,2022,12,20,4,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
ATM_0047,2023-03-31,40874,12962,0,0,108192,5,24774,2023,3,31,1,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0027,2022-05-23,55354,21941,0,0,123685,4,47411,2022,5,23,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0022,2022-03-09,60842,10558,0,0,120143,3,40856,2022,3,9,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
ATM_0012,2023-07-24,57769,9595,0,0,36591,1,39802,2023,7,24,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0012,2023-01-26,73890,10096,0,0,76220,4,72353,2023,1,26,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
ATM_0020,2023-05-21,49251,11454,0,0,119156,1,31259,2023,5,21,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ATM_0017,2022-11-04,38136,10170,0,0,72699,3,33525,2022,11,4,4,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
ATM_0012,2023-05-19,60522,10008,0,0,108295,3,50657,2023,5,19,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0005,2023-09-06,52079,4569,0,0,82634,2,46136,2023,9,6,3,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
ATM_0041,2023-12-04,51467,8820,0,0,91862,2,54203,2023,12,4,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0011,2023-08-19,41978,11474,0,0,70054,2,39751,2023,8,19,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0011,2022-02-24,69214,3650,0,0,113376,0,71709,2022,2,24,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0019,2022-10-26,35083,11247,0,0,76338,0,28003,2022,10,26,4,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
ATM_0039,2022-06-21,46208,10075,0,0,80503,2,42269,2022,6,21,2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
ATM_0044,2023-12-16,59683,10096,0,0,53593,1,60459,2023,12,16,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0001,2022-05-21,61739,4523,0,0,36465,2,66160,2022,5,21,2,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ATM_0011,2022-04-15,24639,5107,0,0,155104,4,17479,2022,4,15,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0040,2023-12-08,45415,0,0,0,96594,0,38272,2023,12,8,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
ATM_0009,2022-01-18,48280,11321,0,0,96997,1,38694,2022,1,18,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
ATM_0029,2023-09-04,31039,12430,0,0,61012,5,23250,2023,9,4,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0008,2022-08-16,57605,9713,0,0,72091,1,44614,2022,8,16,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
ATM_0014,2022-05-14,39381,6304,0,0,113046,0,39459,2022,5,14,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
ATM_0002,2023-05-11,71409,7902,0,0,115129,5,56099,2023,5,11,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
