ATM_ID,Predicted_Demand,Current_Cash_Level,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0015,38770.0,74363,44585.0,0.0,Low Risk,3952.5
ATM_0026,65642.0,41248,75488.0,34240.0,Medium Risk,728.0
ATM_0045,48788.0,44249,56106.0,11857.0,Low Risk,1646.0
ATM_0022,56870.0,59104,65401.0,6297.0,Low Risk,1916.0
ATM_0030,45868.0,60095,52748.0,0.0,Low Risk,3952.5
ATM_0012,42551.0,123343,48933.0,0.0,Low Risk,3952.5
ATM_0006,57897.0,41525,66581.0,25056.0,Medium Risk,1035.0
ATM_0031,22021.0,84498,25324.0,0.0,Low Risk,3952.5
ATM_0014,32792.0,41332,37711.0,0.0,Low Risk,3952.5
ATM_0009,40461.0,103482,46530.0,0.0,Low Risk,3952.5
ATM_0047,32411.0,64462,37272.0,0.0,Low Risk,3952.5
ATM_0048,53214.0,61868,61196.0,0.0,Low Risk,3952.5
ATM_0024,39057.0,69027,44915.0,0.0,Low Risk,3952.5
ATM_0042,61876.0,15200,71157.0,55957.0,High Risk,281.0
ATM_0028,47642.0,60144,54789.0,0.0,Low Risk,3952.5
ATM_0019,30835.0,57708,35460.0,0.0,Low Risk,3952.5
ATM_0011,53226.0,71274,61210.0,0.0,Low Risk,3952.5
ATM_0047,28060.0,99470,32269.0,0.0,Low Risk,3952.5
ATM_0033,23210.0,74634,26691.0,0.0,Low Risk,3952.5
ATM_0050,55047.0,3966,63305.0,59339.0,High Risk,231.0
ATM_0029,35548.0,61158,40880.0,0.0,Low Risk,3952.5
ATM_0012,31916.0,97323,36704.0,0.0,Low Risk,3952.5
ATM_0038,58251.0,57370,66989.0,9619.0,Low Risk,1760.0
ATM_0004,30250.0,82599,34788.0,0.0,Low Risk,3952.5
ATM_0024,54215.0,62627,62347.0,0.0,Low Risk,3952.5
ATM_0035,38152.0,74123,43875.0,0.0,Low Risk,3952.5
ATM_0021,44656.0,44333,51354.0,7021.0,Low Risk,1878.0
ATM_0048,24694.0,88228,28398.0,0.0,Low Risk,3952.5
ATM_0047,25350.0,95113,29153.0,0.0,Low Risk,3952.5
ATM_0045,38821.0,89844,44644.0,0.0,Low Risk,3952.5
ATM_0021,52975.0,61976,60921.0,0.0,Low Risk,3952.5
ATM_0033,51491.0,42888,59215.0,16327.0,Low Risk,1406.0
ATM_0048,44124.0,52438,57361.0,4923.0,Low Risk,1981.0
ATM_0017,43726.0,63099,50285.0,0.0,Low Risk,3952.5
ATM_0049,43041.0,62199,49497.0,0.0,Low Risk,3952.5
ATM_0026,45122.0,64848,51890.0,0.0,Low Risk,3952.5
ATM_0027,26317.0,79638,30264.0,0.0,Low Risk,3952.5
ATM_0015,50601.0,45867,58191.0,12324.0,Low Risk,1621.0
ATM_0046,31515.0,60941,36242.0,0.0,Low Risk,3952.5
ATM_0025,67060.0,42850,77120.0,34270.0,Medium Risk,726.0
ATM_0010,41472.0,71031,47693.0,0.0,Low Risk,3952.5
ATM_0025,18029.0,97682,20733.0,0.0,Low Risk,3952.5
ATM_0032,48236.0,59133,55472.0,0.0,Low Risk,3952.5
ATM_0019,27072.0,66974,31133.0,0.0,Low Risk,3952.5
ATM_0023,35717.0,87997,46433.0,0.0,Low Risk,3952.5
ATM_0036,44974.0,61698,58466.0,0.0,Low Risk,3952.5
ATM_0039,54653.0,61439,62851.0,1412.0,Low Risk,2165.0
ATM_0019,26867.0,53326,30897.0,0.0,Low Risk,3952.5
ATM_0027,55814.0,47872,64186.0,16314.0,Low Risk,1407.0
ATM_0044,36529.0,66826,42008.0,0.0,Low Risk,3952.5
ATM_0026,31463.0,114675,36183.0,0.0,Low Risk,3952.5
ATM_0012,57432.0,45074,66047.0,20973.0,Medium Risk,1211.0
ATM_0042,48140.0,57490,55361.0,0.0,Low Risk,3952.5
ATM_0027,49813.0,31612,57284.0,25672.0,Medium Risk,1013.0
ATM_0037,38026.0,55233,43730.0,0.0,Low Risk,3952.5
ATM_0041,49698.0,57531,57153.0,0.0,Low Risk,3952.5
ATM_0033,36774.0,35861,42290.0,6429.0,Low Risk,1906.0
ATM_0031,50395.0,51638,62993.0,11355.0,Low Risk,1671.0
ATM_0014,61610.0,23625,70852.0,47227.0,Medium Risk,411.0
ATM_0012,52109.0,43355,59926.0,16571.0,Low Risk,1391.0
ATM_0030,64391.0,71670,74049.0,2379.0,Low Risk,2104.0
ATM_0031,73271.0,66929,95252.0,28323.0,Medium Risk,922.0
ATM_0050,54986.0,48558,63234.0,14676.0,Low Risk,1497.0
ATM_0026,54118.0,36734,62236.0,25502.0,Medium Risk,1017.0
ATM_0008,52687.0,11626,60590.0,48964.0,Medium Risk,390.0
ATM_0011,35843.0,74043,41219.0,0.0,Low Risk,3952.5
ATM_0014,66586.0,35755,76574.0,40819.0,Medium Risk,549.0
ATM_0046,19868.0,77946,22848.0,0.0,Low Risk,3952.5
ATM_0029,56189.0,62454,64618.0,2164.0,Low Risk,2117.0
ATM_0010,32622.0,77810,37515.0,0.0,Low Risk,3952.5
ATM_0024,43727.0,49041,59031.0,9990.0,Low Risk,1742.0
ATM_0041,37718.0,81719,43376.0,0.0,Low Risk,3952.5
ATM_0045,40881.0,25615,47013.0,21398.0,Medium Risk,1194.0
ATM_0041,61770.0,36654,71036.0,34382.0,Medium Risk,720.0
ATM_0001,54702.0,26087,62907.0,36820.0,Medium Risk,644.0
ATM_0040,18917.0,79045,21754.0,0.0,Low Risk,3952.5
ATM_0024,41338.0,61965,47538.0,0.0,Low Risk,3952.5
ATM_0031,56267.0,33387,70333.0,36946.0,Medium Risk,643.0
ATM_0015,47518.0,45600,54646.0,9046.0,Low Risk,1781.0
ATM_0013,72889.0,30181,91111.0,60930.0,High Risk,201.0
ATM_0034,25519.0,108896,29347.0,0.0,Low Risk,3952.5
ATM_0007,64582.0,78056,74269.0,0.0,Low Risk,3952.5
ATM_0029,70155.0,26654,80678.0,54024.0,High Risk,306.0
ATM_0042,60130.0,17273,69149.0,51876.0,High Risk,336.0
ATM_0018,33234.0,97176,43204.0,0.0,Low Risk,3952.5
ATM_0020,29106.0,88323,33472.0,0.0,Low Risk,3952.5
ATM_0007,42848.0,69350,49275.0,0.0,Low Risk,3952.5
ATM_0031,68363.0,56222,78617.0,22395.0,Medium Risk,1157.0
ATM_0038,31744.0,87501,36506.0,0.0,Low Risk,3952.5
ATM_0047,35953.0,24294,41346.0,17052.0,Low Risk,1368.0
ATM_0017,18292.0,85649,21036.0,0.0,Low Risk,3952.5
ATM_0031,47834.0,80826,55009.0,0.0,Low Risk,3952.5
ATM_0018,78687.0,11552,90490.0,78938.0,High Risk,52.0
ATM_0001,29648.0,73114,34095.0,0.0,Low Risk,3952.5
ATM_0044,41027.0,26416,47181.0,20765.0,Medium Risk,1219.0
ATM_0050,33223.0,82996,38207.0,0.0,Low Risk,3952.5
ATM_0050,47478.0,45784,54600.0,8816.0,Low Risk,1791.0
ATM_0044,59634.0,34158,68579.0,34421.0,Medium Risk,718.0
ATM_0011,45098.0,64947,58627.0,0.0,Low Risk,3952.5
ATM_0039,53283.0,35648,69268.0,33620.0,Medium Risk,763.0
ATM_0024,39414.0,57305,45326.0,0.0,Low Risk,3952.5
ATM_0020,63843.0,17935,73420.0,55485.0,High Risk,284.0
ATM_0027,35365.0,72471,40670.0,0.0,Low Risk,3952.5
ATM_0013,40139.0,28052,46160.0,18108.0,Low Risk,1319.0
ATM_0028,48610.0,85883,55902.0,0.0,Low Risk,3952.5
ATM_0040,50616.0,32292,58208.0,25916.0,Medium Risk,1007.0
ATM_0021,27757.0,63782,31920.0,0.0,Low Risk,3952.5
ATM_0046,77364.0,22844,100573.0,77729.0,High Risk,57.0
ATM_0007,34880.0,32645,40112.0,7467.0,Low Risk,1857.0
ATM_0008,43687.0,31698,50240.0,18542.0,Low Risk,1298.0
ATM_0010,23602.0,90587,27142.0,0.0,Low Risk,3952.5
ATM_0016,60070.0,25243,69080.0,43837.0,Medium Risk,482.0
ATM_0002,39698.0,40300,51608.0,11308.0,Low Risk,1677.0
ATM_0048,38077.0,28876,43789.0,14913.0,Low Risk,1473.0
ATM_0022,42544.0,57398,48926.0,0.0,Low Risk,3952.5
ATM_0008,57042.0,26831,65598.0,38767.0,Medium Risk,594.0
ATM_0034,24512.0,55987,28189.0,0.0,Low Risk,3952.5
ATM_0021,51428.0,75888,59142.0,0.0,Low Risk,3952.5
ATM_0005,19691.0,114645,22645.0,0.0,Low Risk,3952.5
ATM_0006,47835.0,37619,55011.0,17392.0,Low Risk,1353.0
ATM_0050,15938.0,85248,18329.0,0.0,Low Risk,3952.5
ATM_0022,54753.0,28338,62966.0,34628.0,Medium Risk,705.0
ATM_0026,47098.0,50154,54163.0,4009.0,Low Risk,2022.0
ATM_0001,23535.0,67152,27065.0,0.0,Low Risk,3952.5
ATM_0044,21366.0,93830,26708.0,0.0,Low Risk,3952.5
ATM_0037,36994.0,88277,42543.0,0.0,Low Risk,3952.5
ATM_0002,43182.0,8958,49660.0,40702.0,Medium Risk,552.0
ATM_0021,39584.0,50709,45522.0,0.0,Low Risk,3952.5
ATM_0015,41171.0,44820,47347.0,2527.0,Low Risk,2097.0
ATM_0025,33431.0,70446,38445.0,0.0,Low Risk,3952.5
ATM_0026,24175.0,43248,27802.0,0.0,Low Risk,3952.5
ATM_0012,53163.0,53815,61138.0,7323.0,Low Risk,1867.0
ATM_0048,54254.0,48180,62392.0,14212.0,Low Risk,1528.0
ATM_0033,42402.0,50007,48763.0,0.0,Low Risk,3952.5
ATM_0001,39718.0,66105,53620.0,0.0,Low Risk,3952.5
ATM_0024,26548.0,67543,34512.0,0.0,Low Risk,3952.5
ATM_0045,53210.0,44741,61191.0,16450.0,Low Risk,1401.0
ATM_0042,50452.0,79250,58020.0,0.0,Low Risk,3952.5
ATM_0001,42406.0,60062,48767.0,0.0,Low Risk,3952.5
ATM_0039,43961.0,65343,50555.0,0.0,Low Risk,3952.5
ATM_0012,50895.0,45162,58529.0,13367.0,Low Risk,1570.0
ATM_0002,26703.0,32722,30709.0,0.0,Low Risk,3952.5
ATM_0040,51760.0,56966,59524.0,2558.0,Low Risk,2094.0
ATM_0048,59359.0,45125,68263.0,23138.0,Medium Risk,1127.0
ATM_0007,45774.0,83006,52640.0,0.0,Low Risk,3952.5
ATM_0031,19509.0,70539,22435.0,0.0,Low Risk,3952.5
ATM_0031,54847.0,69471,63074.0,0.0,Low Risk,3952.5
ATM_0043,46670.0,29514,53670.0,24156.0,Medium Risk,1078.0
ATM_0015,29657.0,78796,34106.0,0.0,Low Risk,3952.5
ATM_0007,23928.0,101211,27518.0,0.0,Low Risk,3952.5
ATM_0012,55634.0,46158,63980.0,17822.0,Low Risk,1333.0
ATM_0038,54119.0,37411,62237.0,24826.0,Medium Risk,1044.0
ATM_0010,48868.0,46110,56198.0,10088.0,Low Risk,1738.0
ATM_0001,19111.0,95241,21977.0,0.0,Low Risk,3952.5
ATM_0037,74710.0,18397,85916.0,67519.0,High Risk,126.0
ATM_0014,45417.0,67161,52229.0,0.0,Low Risk,3952.5
ATM_0050,48936.0,42092,63617.0,21525.0,Medium Risk,1189.0
ATM_0022,45712.0,62976,52569.0,0.0,Low Risk,3952.5
ATM_0017,43875.0,60602,50457.0,0.0,Low Risk,3952.5
ATM_0015,30636.0,32026,35231.0,3205.0,Low Risk,2065.0
ATM_0023,69533.0,17309,79962.0,62653.0,High Risk,189.0
ATM_0012,71464.0,32051,82183.0,50132.0,High Risk,361.0
ATM_0013,46583.0,47813,53571.0,5758.0,Low Risk,1936.0
ATM_0024,27595.0,103663,31734.0,0.0,Low Risk,3952.5
ATM_0044,17983.0,98985,20680.0,0.0,Low Risk,3952.5
ATM_0018,32484.0,86091,37356.0,0.0,Low Risk,3952.5
ATM_0030,27646.0,72183,31793.0,0.0,Low Risk,3952.5
ATM_0036,47098.0,73474,61227.0,0.0,Low Risk,3952.5
ATM_0049,18463.0,48718,21232.0,0.0,Low Risk,3952.5
ATM_0026,32518.0,78048,37396.0,0.0,Low Risk,3952.5
ATM_0005,73537.0,26990,84568.0,57578.0,High Risk,252.0
ATM_0048,40359.0,75087,46413.0,0.0,Low Risk,3952.5
ATM_0001,40654.0,84972,46752.0,0.0,Low Risk,3952.5
ATM_0039,33476.0,72734,38497.0,0.0,Low Risk,3952.5
ATM_0048,45708.0,31856,52564.0,20708.0,Medium Risk,1221.0
ATM_0003,37619.0,61981,43262.0,0.0,Low Risk,3952.5
ATM_0011,55046.0,69214,63303.0,0.0,Low Risk,3952.5
ATM_0047,33908.0,22379,38994.0,16615.0,Low Risk,1388.0
ATM_0028,23651.0,75200,27199.0,0.0,Low Risk,3952.5
ATM_0047,66302.0,34220,76248.0,42028.0,Medium Risk,529.0
ATM_0006,32398.0,114275,37257.0,0.0,Low Risk,3952.5
ATM_0038,30584.0,83555,39760.0,0.0,Low Risk,3952.5
ATM_0039,46037.0,42711,52942.0,10231.0,Low Risk,1725.0
ATM_0039,56019.0,29394,64422.0,35028.0,Medium Risk,694.0
ATM_0038,56258.0,34888,64697.0,29809.0,Medium Risk,868.0
ATM_0042,63619.0,51667,73162.0,21495.0,Medium Risk,1190.0
ATM_0041,51719.0,52058,59477.0,7419.0,Low Risk,1864.0
ATM_0022,28449.0,47051,32716.0,0.0,Low Risk,3952.5
ATM_0023,68280.0,31336,92178.0,60842.0,High Risk,202.0
ATM_0029,49433.0,33737,56848.0,23111.0,Medium Risk,1128.0
ATM_0014,51523.0,39146,59251.0,20105.0,Medium Risk,1239.0
ATM_0006,51921.0,17491,59710.0,42219.0,Medium Risk,523.0
ATM_0020,57238.0,36518,65823.0,29305.0,Medium Risk,892.0
ATM_0012,18404.0,107324,21164.0,0.0,Low Risk,3952.5
ATM_0022,33801.0,89586,43942.0,0.0,Low Risk,3952.5
ATM_0008,56986.0,48959,65534.0,16575.0,Low Risk,1389.0
ATM_0035,33898.0,63136,38982.0,0.0,Low Risk,3952.5
ATM_0006,46828.0,72391,53852.0,0.0,Low Risk,3952.5
ATM_0023,70744.0,39979,81355.0,41376.0,Medium Risk,539.0
ATM_0037,41846.0,49114,48123.0,0.0,Low Risk,3952.5
ATM_0036,45730.0,46075,52590.0,6515.0,Low Risk,1902.0
ATM_0015,42120.0,37186,48439.0,11253.0,Low Risk,1679.0
ATM_0040,35125.0,106685,40394.0,0.0,Low Risk,3952.5
ATM_0012,40543.0,59647,46625.0,0.0,Low Risk,3952.5
ATM_0017,29482.0,73230,36853.0,0.0,Low Risk,3952.5
ATM_0021,54547.0,52014,70911.0,18897.0,Low Risk,1283.0
ATM_0045,45053.0,70265,58569.0,0.0,Low Risk,3952.5
ATM_0021,57126.0,50390,65695.0,15305.0,Low Risk,1449.0
ATM_0018,62979.0,3419,72426.0,69007.0,High Risk,116.0
ATM_0028,40721.0,55286,46829.0,0.0,Low Risk,3952.5
ATM_0031,51959.0,48375,64948.0,16573.0,Low Risk,1390.0
ATM_0018,44960.0,38590,51703.0,13113.0,Low Risk,1584.0
ATM_0046,21788.0,110674,25056.0,0.0,Low Risk,3952.5
ATM_0045,41963.0,78795,48258.0,0.0,Low Risk,3952.5
ATM_0050,45683.0,31748,59388.0,27640.0,Medium Risk,951.0
ATM_0049,51190.0,101827,58869.0,0.0,Low Risk,3952.5
ATM_0011,38217.0,76337,43950.0,0.0,Low Risk,3952.5
ATM_0002,37202.0,77664,42782.0,0.0,Low Risk,3952.5
ATM_0037,36421.0,87543,41884.0,0.0,Low Risk,3952.5
ATM_0022,24111.0,53398,27728.0,0.0,Low Risk,3952.5
ATM_0032,36316.0,65915,41763.0,0.0,Low Risk,3952.5
ATM_0042,53188.0,41518,61166.0,19648.0,Low Risk,1254.5
ATM_0017,45445.0,57429,52261.0,0.0,Low Risk,3952.5
ATM_0011,33048.0,69805,38005.0,0.0,Low Risk,3952.5
ATM_0037,34273.0,97370,44555.0,0.0,Low Risk,3952.5
ATM_0040,63516.0,47288,73044.0,25756.0,Medium Risk,1012.0
ATM_0044,31587.0,80186,36325.0,0.0,Low Risk,3952.5
ATM_0050,19335.0,94293,22235.0,0.0,Low Risk,3952.5
ATM_0008,55459.0,69871,63778.0,0.0,Low Risk,3952.5
ATM_0034,24142.0,68663,27764.0,0.0,Low Risk,3952.5
ATM_0022,65398.0,32643,85017.0,52374.0,High Risk,326.0
ATM_0016,51561.0,61623,67030.0,5407.0,Low Risk,1954.0
ATM_0026,43625.0,32566,56713.0,24147.0,Medium Risk,1079.0
ATM_0046,20899.0,74267,24034.0,0.0,Low Risk,3952.5
ATM_0037,65095.0,41505,74860.0,33355.0,Medium Risk,770.0
ATM_0009,39059.0,50027,50777.0,750.0,Low Risk,2202.0
ATM_0028,45703.0,89645,52558.0,0.0,Low Risk,3952.5
ATM_0036,53567.0,52942,61602.0,8660.0,Low Risk,1805.0
ATM_0045,35228.0,81592,45796.0,0.0,Low Risk,3952.5
ATM_0048,54226.0,94621,62360.0,0.0,Low Risk,3952.5
ATM_0020,33341.0,95550,43343.0,0.0,Low Risk,3952.5
ATM_0028,11808.0,78793,13580.0,0.0,Low Risk,3952.5
ATM_0007,31969.0,73972,36764.0,0.0,Low Risk,3952.5
ATM_0014,43536.0,36508,50067.0,13559.0,Low Risk,1560.0
ATM_0025,61948.0,30156,71240.0,41084.0,Medium Risk,545.0
ATM_0022,19783.0,92767,22750.0,0.0,Low Risk,3952.5
ATM_0010,36050.0,48409,41458.0,0.0,Low Risk,3952.5
ATM_0037,78697.0,53286,102306.0,49020.0,Medium Risk,387.0
ATM_0045,63769.0,63627,73334.0,9707.0,Low Risk,1755.0
ATM_0017,36440.0,70639,41907.0,0.0,Low Risk,3952.5
ATM_0043,49814.0,65808,57287.0,0.0,Low Risk,3952.5
ATM_0032,54998.0,35101,63248.0,28147.0,Medium Risk,926.0
ATM_0046,49363.0,94984,56768.0,0.0,Low Risk,3952.5
ATM_0017,54169.0,48983,62295.0,13312.0,Low Risk,1573.0
ATM_0036,39924.0,56115,45912.0,0.0,Low Risk,3952.5
ATM_0031,47913.0,46582,55100.0,8518.0,Low Risk,1811.0
ATM_0006,56068.0,21401,64479.0,43078.0,Medium Risk,500.0
ATM_0048,19271.0,86124,22162.0,0.0,Low Risk,3952.5
ATM_0047,42590.0,66595,48979.0,0.0,Low Risk,3952.5
ATM_0017,40986.0,65546,47134.0,0.0,Low Risk,3952.5
ATM_0025,27126.0,70644,31195.0,0.0,Low Risk,3952.5
ATM_0013,37205.0,97557,42786.0,0.0,Low Risk,3952.5
ATM_0039,61165.0,39384,70340.0,30956.0,Medium Risk,837.0
ATM_0008,42736.0,83301,49147.0,0.0,Low Risk,3952.5
ATM_0047,65969.0,51117,75864.0,24747.0,Medium Risk,1047.0
ATM_0015,65204.0,33824,74985.0,41161.0,Medium Risk,544.0
ATM_0008,49132.0,70913,56502.0,0.0,Low Risk,3952.5
ATM_0031,30998.0,85108,35648.0,0.0,Low Risk,3952.5
ATM_0048,48368.0,40621,55623.0,15002.0,Low Risk,1465.0
ATM_0010,43999.0,34351,50599.0,16248.0,Low Risk,1410.0
ATM_0017,16226.0,121860,18660.0,0.0,Low Risk,3952.5
ATM_0003,46674.0,7123,53675.0,46552.0,Medium Risk,428.0
ATM_0041,29743.0,78098,34204.0,0.0,Low Risk,3952.5
ATM_0047,32788.0,73626,37706.0,0.0,Low Risk,3952.5
ATM_0043,51505.0,30812,59230.0,28418.0,Medium Risk,919.0
ATM_0013,29421.0,85907,33834.0,0.0,Low Risk,3952.5
ATM_0049,40688.0,60879,46792.0,0.0,Low Risk,3952.5
ATM_0007,33924.0,94100,44102.0,0.0,Low Risk,3952.5
ATM_0013,45350.0,41296,52152.0,10856.0,Low Risk,1696.0
ATM_0028,34729.0,57475,39938.0,0.0,Low Risk,3952.5
ATM_0043,39525.0,53736,45453.0,0.0,Low Risk,3952.5
ATM_0013,30861.0,99532,35490.0,0.0,Low Risk,3952.5
ATM_0021,40896.0,89122,47030.0,0.0,Low Risk,3952.5
ATM_0001,48153.0,42215,55376.0,13161.0,Low Risk,1579.0
ATM_0048,40503.0,63804,46579.0,0.0,Low Risk,3952.5
ATM_0021,60533.0,24126,69613.0,45487.0,Medium Risk,452.0
ATM_0020,59210.0,31823,68091.0,36268.0,Medium Risk,663.0
ATM_0040,24419.0,64100,28082.0,0.0,Low Risk,3952.5
ATM_0018,65279.0,41183,75071.0,33888.0,Medium Risk,749.0
ATM_0007,47148.0,20949,54220.0,33271.0,Medium Risk,775.5
ATM_0050,39337.0,52943,45238.0,0.0,Low Risk,3952.5
ATM_0002,46857.0,75372,60914.0,0.0,Low Risk,3952.5
ATM_0012,78602.0,26497,102183.0,75686.0,High Risk,64.0
ATM_0013,29253.0,82041,33641.0,0.0,Low Risk,3952.5
ATM_0039,51998.0,60732,59798.0,0.0,Low Risk,3952.5
ATM_0024,23813.0,74282,27384.0,0.0,Low Risk,3952.5
ATM_0021,16381.0,90698,18838.0,0.0,Low Risk,3952.5
ATM_0028,22127.0,74681,25446.0,0.0,Low Risk,3952.5
ATM_0006,50134.0,28959,57654.0,28695.0,Medium Risk,914.0
ATM_0037,55373.0,65834,63679.0,0.0,Low Risk,3952.5
ATM_0025,36880.0,45654,42412.0,0.0,Low Risk,3952.5
ATM_0046,40996.0,75711,47146.0,0.0,Low Risk,3952.5
ATM_0019,48803.0,91337,63444.0,0.0,Low Risk,3952.5
ATM_0021,8815.0,89695,10137.0,0.0,Low Risk,3952.5
ATM_0005,69337.0,22349,79737.0,57388.0,High Risk,257.0
ATM_0005,12988.0,71007,14936.0,0.0,Low Risk,3952.5
ATM_0038,31956.0,68859,36750.0,0.0,Low Risk,3952.5
ATM_0008,32166.0,66340,41815.0,0.0,Low Risk,3952.5
ATM_0006,41980.0,69561,48277.0,0.0,Low Risk,3952.5
ATM_0004,82087.0,34017,94401.0,60384.0,High Risk,212.0
ATM_0013,16557.0,32029,19040.0,0.0,Low Risk,3952.5
ATM_0047,50591.0,32843,58180.0,25337.0,Medium Risk,1022.0
ATM_0012,43074.0,21474,49535.0,28061.0,Medium Risk,929.0
ATM_0008,36635.0,54146,42130.0,0.0,Low Risk,3952.5
ATM_0011,34398.0,63528,39558.0,0.0,Low Risk,3952.5
ATM_0028,46547.0,46073,53529.0,7456.0,Low Risk,1858.0
ATM_0049,25569.0,63184,29404.0,0.0,Low Risk,3952.5
ATM_0004,21215.0,87216,24397.0,0.0,Low Risk,3952.5
ATM_0048,34916.0,71460,40153.0,0.0,Low Risk,3952.5
ATM_0044,65375.0,50801,75181.0,24380.0,Medium Risk,1067.0
ATM_0023,48483.0,65255,55755.0,0.0,Low Risk,3952.5
ATM_0035,19908.0,97145,22894.0,0.0,Low Risk,3952.5
ATM_0030,56410.0,22668,64872.0,42204.0,Medium Risk,524.0
ATM_0010,45066.0,50357,58586.0,8229.0,Low Risk,1824.0
ATM_0025,39291.0,73626,45185.0,0.0,Low Risk,3952.5
ATM_0012,43034.0,86894,49490.0,0.0,Low Risk,3952.5
ATM_0010,45795.0,58943,52664.0,0.0,Low Risk,3952.5
ATM_0020,38217.0,96315,43949.0,0.0,Low Risk,3952.5
ATM_0028,21360.0,89109,24564.0,0.0,Low Risk,3952.5
ATM_0021,22572.0,101804,28215.0,0.0,Low Risk,3952.5
ATM_0032,-3968.0,103715,-4563.0,0.0,Low Risk,3952.5
ATM_0011,57728.0,32250,66388.0,34138.0,Medium Risk,731.0
ATM_0009,40213.0,39524,46245.0,6721.0,Low Risk,1891.0
ATM_0037,33658.0,38082,38707.0,625.0,Low Risk,2210.0
ATM_0014,46164.0,59913,57705.0,0.0,Low Risk,3952.5
ATM_0036,77749.0,21911,101074.0,79163.0,High Risk,50.0
ATM_0037,44196.0,49978,50825.0,847.0,Low Risk,2196.0
ATM_0021,54142.0,36881,62263.0,25382.0,Medium Risk,1020.0
ATM_0034,62776.0,32356,81609.0,49253.0,Medium Risk,380.0
ATM_0029,54396.0,39685,62555.0,22870.0,Medium Risk,1140.5
ATM_0031,40624.0,60320,46717.0,0.0,Low Risk,3952.5
ATM_0010,43965.0,62810,57154.0,0.0,Low Risk,3952.5
ATM_0013,51551.0,42777,59283.0,16506.0,Low Risk,1398.0
ATM_0033,28462.0,76631,32731.0,0.0,Low Risk,3952.5
ATM_0017,47445.0,54613,54562.0,0.0,Low Risk,3952.5
ATM_0024,42903.0,57875,49338.0,0.0,Low Risk,3952.5
ATM_0029,44715.0,41904,51422.0,9518.0,Low Risk,1764.0
ATM_0039,30355.0,74386,34908.0,0.0,Low Risk,3952.5
ATM_0008,34212.0,78417,39344.0,0.0,Low Risk,3952.5
ATM_0047,74258.0,31633,85396.0,53763.0,High Risk,309.0
ATM_0021,23051.0,92611,26509.0,0.0,Low Risk,3952.5
ATM_0004,51173.0,44565,63966.0,19401.0,Low Risk,1263.0
ATM_0010,50523.0,20575,58101.0,37526.0,Medium Risk,621.0
ATM_0022,44193.0,79955,50822.0,0.0,Low Risk,3952.5
ATM_0035,37535.0,74788,43165.0,0.0,Low Risk,3952.5
ATM_0029,32194.0,106869,37023.0,0.0,Low Risk,3952.5
ATM_0044,39543.0,61914,45474.0,0.0,Low Risk,3952.5
ATM_0003,46316.0,53264,60211.0,6947.0,Low Risk,1880.0
ATM_0021,9988.0,79644,11486.0,0.0,Low Risk,3952.5
ATM_0002,55022.0,50028,63275.0,13247.0,Low Risk,1576.0
ATM_0003,16397.0,137801,18856.0,0.0,Low Risk,3952.5
ATM_0006,36635.0,67778,42130.0,0.0,Low Risk,3952.5
ATM_0014,30526.0,47338,35105.0,0.0,Low Risk,3952.5
ATM_0025,25340.0,50536,29141.0,0.0,Low Risk,3952.5
ATM_0017,71700.0,25182,82455.0,57273.0,High Risk,260.5
ATM_0042,42243.0,79937,48580.0,0.0,Low Risk,3952.5
ATM_0007,54876.0,44335,63108.0,18773.0,Low Risk,1286.0
ATM_0044,74952.0,11076,86195.0,75119.0,High Risk,66.0
ATM_0017,48377.0,44114,55634.0,11520.0,Low Risk,1659.0
ATM_0014,346.0,125243,397.0,0.0,Low Risk,3952.5
ATM_0049,38657.0,93008,44456.0,0.0,Low Risk,3952.5
ATM_0016,41778.0,84524,48045.0,0.0,Low Risk,3952.5
ATM_0018,50034.0,78578,62542.0,0.0,Low Risk,3952.5
ATM_0004,66563.0,43702,86532.0,42830.0,Medium Risk,505.5
ATM_0018,44845.0,53455,51572.0,0.0,Low Risk,3952.5
ATM_0010,54571.0,68348,62757.0,0.0,Low Risk,3952.5
ATM_0012,52400.0,59403,60260.0,857.0,Low Risk,2194.0
ATM_0045,43783.0,80223,50351.0,0.0,Low Risk,3952.5
ATM_0047,22994.0,79373,26443.0,0.0,Low Risk,3952.5
ATM_0003,19789.0,113333,22757.0,0.0,Low Risk,3952.5
ATM_0003,33171.0,57791,38147.0,0.0,Low Risk,3952.5
ATM_0018,54520.0,69155,68150.0,0.0,Low Risk,3952.5
ATM_0042,35070.0,69548,45591.0,0.0,Low Risk,3952.5
ATM_0046,52326.0,32420,60175.0,27755.0,Medium Risk,942.0
ATM_0031,36624.0,98766,42118.0,0.0,Low Risk,3952.5
ATM_0036,35667.0,60713,41018.0,0.0,Low Risk,3952.5
ATM_0012,35068.0,89704,40328.0,0.0,Low Risk,3952.5
ATM_0010,50320.0,42663,57868.0,15205.0,Low Risk,1453.0
ATM_0039,39433.0,92386,51262.0,0.0,Low Risk,3952.5
ATM_0049,60929.0,15420,70068.0,54648.0,High Risk,299.0
ATM_0022,52518.0,68850,60395.0,0.0,Low Risk,3952.5
ATM_0026,34499.0,53788,44849.0,0.0,Low Risk,3952.5
ATM_0007,42093.0,61522,54721.0,0.0,Low Risk,3952.5
ATM_0015,60948.0,72794,70090.0,0.0,Low Risk,3952.5
