ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Predicted_Demand,Safety_Buffer_Percentage,Current_Cash_Level,Cash_Shortage,Safety_Buffer_Amount,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0024,2023-03-15,36741,13074,0,0,110193,3,19495,2023,3,15,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,26207.0,0.15,86526,0,3931.0,30138.0,0.0,Low Risk,3952.5
ATM_0043,2023-03-26,62175,11659,0,0,158708,0,61520,2023,3,26,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,53572.0,0.15,108192,0,8036.0,61608.0,0.0,Low Risk,3952.5
ATM_0023,2023-12-28,34581,1446,0,0,92138,1,32099,2023,12,28,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,33346.0,0.15,59003,0,5002.0,38348.0,0.0,Low Risk,3952.5
ATM_0026,2023-03-08,34980,5389,0,0,80907,3,29943,2023,3,8,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,31620.0,0.15,51316,0,4743.0,36363.0,0.0,Low Risk,3952.5
ATM_0043,2022-09-30,57773,14471,0,0,84673,5,57832,2022,9,30,3,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,46478.0,0.15,41371,0,6972.0,53450.0,12079.0,Low Risk,1632.0
ATM_0046,2022-05-11,20876,0,0,0,106922,1,20985,2022,5,11,2,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,20802.0,0.15,86046,0,3120.0,23922.0,0.0,Low Risk,3952.5
ATM_0008,2022-04-21,57380,14098,0,0,96090,5,52020,2022,4,21,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,45797.0,0.15,52808,0,6870.0,52667.0,0.0,Low Risk,3952.5
ATM_0016,2022-02-23,18140,12068,0,1,142711,3,14204,2022,2,23,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,15449.0,0.3,136639,0,4635.0,20084.0,0.0,Low Risk,3952.5
ATM_0031,2022-10-24,54230,9839,0,0,100670,1,46252,2022,10,24,4,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,47072.0,0.15,56279,0,7061.0,54133.0,0.0,Low Risk,3952.5
ATM_0040,2022-06-06,33546,14110,0,0,117443,2,18965,2022,6,6,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22709.0,0.15,98007,0,3406.0,26115.0,0.0,Low Risk,3952.5
ATM_0045,2022-09-11,54860,16009,0,0,100175,5,31492,2022,9,11,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,42726.0,0.15,61324,0,6409.0,49135.0,0.0,Low Risk,3952.5
ATM_0047,2023-05-30,60266,7894,0,1,119528,1,66644,2023,5,30,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,61333.0,0.3,67156,0,18400.0,79733.0,12577.0,Low Risk,1611.0
ATM_0008,2022-05-16,33017,9557,0,0,90922,1,21588,2022,5,16,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,26565.0,0.15,67462,0,3985.0,30550.0,0.0,Low Risk,3952.5
ATM_0028,2022-01-19,46996,16996,0,0,130782,3,41036,2022,1,19,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,34664.0,0.15,100782,0,5200.0,39863.0,0.0,Low Risk,3952.5
ATM_0034,2022-11-10,73585,5255,0,0,81861,0,70842,2022,11,10,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,70063.0,0.15,13531,0,10509.0,80573.0,67042.0,High Risk,133.0
ATM_0033,2023-03-14,37040,9367,0,0,81793,2,25933,2023,3,14,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,29604.0,0.15,54120,0,4441.0,34045.0,0.0,Low Risk,3952.5
ATM_0023,2023-12-30,60427,12208,0,0,71325,1,48476,2023,12,30,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,51165.0,0.15,23106,0,7675.0,58840.0,35734.0,Medium Risk,674.0
ATM_0003,2022-01-01,28640,10892,1,0,60709,2,20161,2022,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,26157.0,0.25,42961,0,6539.0,32697.0,0.0,Low Risk,3952.5
ATM_0039,2022-04-14,27782,19960,0,0,136677,2,18331,2022,4,14,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,12508.0,0.15,128855,0,1876.0,14384.0,0.0,Low Risk,3952.5
ATM_0022,2022-11-08,61239,7012,0,0,70089,2,45815,2022,11,8,4,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,56340.0,0.15,15862,0,8451.0,64791.0,48929.0,Medium Risk,391.0
ATM_0024,2023-01-06,49815,12211,0,0,84985,4,43503,2023,1,6,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,40966.0,0.15,47381,0,6145.0,47111.0,0.0,Low Risk,3952.5
ATM_0025,2022-03-31,55789,4116,0,0,118561,0,49438,2022,3,31,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51715.0,0.15,66888,0,7757.0,59472.0,0.0,Low Risk,3952.5
ATM_0038,2023-11-02,23442,6818,0,0,88698,0,17113,2023,11,2,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17932.0,0.15,72074,0,2690.0,20622.0,0.0,Low Risk,3952.5
ATM_0035,2023-09-26,86618,12185,0,0,101841,4,76033,2023,9,26,3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,77551.0,0.15,27408,0,11633.0,89183.0,61775.0,High Risk,195.0
ATM_0047,2022-06-07,57143,4397,0,0,84902,4,48409,2022,6,7,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,53503.0,0.15,32156,0,8025.0,61528.0,29372.0,Medium Risk,887.0
ATM_0023,2023-01-10,50335,18467,0,1,103028,3,51588,2023,1,10,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,43744.0,0.3,71160,0,13123.0,56867.0,0.0,Low Risk,3952.5
ATM_0027,2023-06-21,45609,5870,0,0,136927,2,47292,2023,6,21,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,40654.0,0.15,97188,0,6098.0,46752.0,0.0,Low Risk,3952.5
ATM_0003,2023-08-03,79000,11283,0,0,99769,3,63205,2023,8,3,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,70474.0,0.15,32052,0,10571.0,81045.0,48993.0,Medium Risk,389.0
ATM_0044,2023-06-30,65459,7367,0,0,73553,4,68683,2023,6,30,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,59789.0,0.15,15461,0,8968.0,68757.0,53296.0,High Risk,315.0
ATM_0050,2023-02-04,29751,7724,0,0,73054,0,19163,2023,2,4,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,24149.0,0.15,51027,0,3622.0,27771.0,0.0,Low Risk,3952.5
ATM_0011,2023-08-09,36518,8495,0,0,67453,4,26431,2023,8,9,3,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,30136.0,0.15,39430,0,4520.0,34656.0,0.0,Low Risk,3952.5
ATM_0046,2023-06-22,39065,9054,0,0,103605,5,34194,2023,6,22,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,32088.0,0.15,73594,0,4813.0,36901.0,0.0,Low Risk,3952.5
ATM_0018,2023-07-20,37776,6833,0,0,98064,2,32885,2023,7,20,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,32035.0,0.15,67121,0,4805.0,36840.0,0.0,Low Risk,3952.5
ATM_0003,2023-10-17,31332,12249,0,1,85848,0,32711,2023,10,17,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,29466.0,0.3,66765,0,8840.0,38305.0,0.0,Low Risk,3952.5
ATM_0042,2022-09-12,41918,6398,0,0,77486,5,32281,2022,9,12,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,37172.0,0.15,41966,0,5576.0,42748.0,782.0,Low Risk,2200.0
ATM_0039,2023-01-13,64202,10275,0,1,108448,5,72908,2023,1,13,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,64614.0,0.3,54521,0,19384.0,83999.0,29478.0,Medium Risk,882.0
ATM_0009,2023-02-23,43007,4179,0,1,92840,2,43147,2023,2,23,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,46758.0,0.3,54012,0,14027.0,60785.0,6773.0,Low Risk,1886.0
ATM_0015,2022-10-14,18352,16696,0,1,86269,5,7222,2022,10,14,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12799.0,0.3,84613,0,3840.0,16639.0,0.0,Low Risk,3952.5
ATM_0048,2023-12-06,67450,15343,0,0,74280,3,57952,2023,12,6,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,56433.0,0.15,22173,0,8465.0,64898.0,42725.0,Medium Risk,509.0
ATM_0015,2022-11-29,76263,9842,0,0,105147,1,83131,2022,11,29,4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,69021.0,0.15,38726,0,10353.0,79374.0,40648.0,Medium Risk,554.0
ATM_0029,2022-08-26,40537,12161,0,0,85656,0,30985,2022,8,26,3,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,31798.0,0.15,57280,0,4770.0,36567.0,0.0,Low Risk,3952.5
ATM_0032,2022-07-05,50316,4344,0,0,98654,1,52888,2022,7,5,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,47077.0,0.15,52682,0,7062.0,54139.0,1457.0,Low Risk,2161.5
ATM_0037,2023-05-18,33880,11237,0,0,99806,1,26063,2023,5,18,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,25297.0,0.15,77163,0,3795.0,29092.0,0.0,Low Risk,3952.5
ATM_0026,2023-12-05,71698,7700,0,0,91407,1,76430,2023,12,5,4,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,66753.0,0.15,27409,0,10013.0,76766.0,49357.0,Medium Risk,378.0
ATM_0030,2023-10-23,30483,16499,0,0,119206,5,20337,2023,10,23,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,18407.0,0.15,105222,0,2761.0,21168.0,0.0,Low Risk,3952.5
ATM_0049,2022-01-13,22422,14490,0,0,92644,0,14141,2022,1,13,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,10422.0,0.15,84712,0,1563.0,11985.0,0.0,Low Risk,3952.5
ATM_0049,2023-10-22,60537,2675,0,0,86630,2,54849,2023,10,22,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,58119.0,0.15,28768,0,8718.0,66837.0,38069.0,Medium Risk,608.0
ATM_0010,2023-10-05,51417,19030,0,1,153338,4,57076,2023,10,5,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,44008.0,0.3,120951,0,13202.0,57211.0,0.0,Low Risk,3952.5
ATM_0048,2022-12-13,51457,15583,0,0,104641,1,31526,2022,12,13,4,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,39489.0,0.15,68767,0,5923.0,45412.0,0.0,Low Risk,3952.5
ATM_0020,2022-12-06,52926,12687,0,0,88430,5,52493,2022,12,6,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,43385.0,0.15,48191,0,6508.0,49893.0,1702.0,Low Risk,2146.0
ATM_0035,2022-05-07,48837,4669,0,0,98969,0,40770,2022,5,7,2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,45980.0,0.15,54801,0,6897.0,52877.0,0.0,Low Risk,3952.5
ATM_0033,2023-03-02,78680,15820,0,1,126983,1,84262,2023,3,2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,74443.0,0.3,64123,0,22333.0,96776.0,32653.0,Medium Risk,796.0
ATM_0028,2023-01-30,50366,17801,0,0,60967,5,41351,2023,1,30,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,37081.0,0.15,28402,0,5562.0,42643.0,14241.0,Low Risk,1526.0
ATM_0025,2023-12-05,45846,6641,0,0,74916,1,42615,2023,12,5,4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,40005.0,0.15,35711,0,6001.0,46006.0,10295.0,Low Risk,1722.0
ATM_0007,2022-10-16,41674,9887,0,0,98840,2,38495,2022,10,16,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,34782.0,0.15,67053,0,5217.0,40000.0,0.0,Low Risk,3952.5
ATM_0006,2022-02-14,64188,15368,0,0,87383,4,44270,2022,2,14,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,52960.0,0.15,38563,0,7944.0,60905.0,22342.0,Medium Risk,1161.0
ATM_0012,2023-11-27,45531,9974,0,0,107975,4,30916,2023,11,27,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,38022.0,0.15,72418,0,5703.0,43725.0,0.0,Low Risk,3952.5
ATM_0019,2022-12-23,61777,1111,0,1,114294,2,74733,2022,12,23,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,68283.0,0.3,53628,0,20485.0,88768.0,35140.0,Medium Risk,691.0
ATM_0046,2022-03-20,46494,18039,0,0,127069,2,34370,2022,3,20,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,32720.0,0.15,98614,0,4908.0,37628.0,0.0,Low Risk,3952.5
ATM_0010,2023-02-04,54370,10160,0,0,117456,4,56294,2023,2,4,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,46275.0,0.15,73246,0,6941.0,53216.0,0.0,Low Risk,3952.5
ATM_0028,2022-10-13,60981,9824,0,0,82921,1,52339,2022,10,13,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,54287.0,0.15,31764,0,8143.0,62430.0,30666.0,Medium Risk,846.0
ATM_0050,2023-01-30,80730,1872,0,0,88864,5,82739,2023,1,30,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,79709.0,0.15,10006,0,11956.0,91665.0,81659.0,High Risk,38.0
ATM_0027,2023-09-09,50489,11552,0,0,77454,3,45655,2023,9,9,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,42268.0,0.15,38517,0,6340.0,48608.0,10091.0,Low Risk,1737.0
ATM_0027,2023-07-17,29538,7340,0,0,110018,3,24799,2023,7,17,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,23810.0,0.15,87820,0,3571.0,27381.0,0.0,Low Risk,3952.5
ATM_0006,2023-08-18,35265,2142,0,0,81352,5,33245,2023,8,18,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,33463.0,0.15,48229,0,5019.0,38483.0,0.0,Low Risk,3952.5
ATM_0006,2022-08-29,61495,7930,0,0,109215,2,48716,2022,8,29,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,55924.0,0.15,55650,0,8389.0,64312.0,8662.0,Low Risk,1804.0
ATM_0036,2023-05-01,27164,10060,0,0,98142,2,18763,2023,5,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,20389.0,0.15,81038,0,3058.0,23448.0,0.0,Low Risk,3952.5
ATM_0050,2022-05-23,64516,11994,0,0,121000,1,49328,2022,5,23,2,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,55712.0,0.15,68478,0,8357.0,64068.0,0.0,Low Risk,3952.5
ATM_0014,2022-08-18,54869,8648,0,0,99452,3,48931,2022,8,18,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,47909.0,0.15,53231,0,7186.0,55095.0,1864.0,Low Risk,2138.0
ATM_0047,2022-01-27,73040,12987,0,0,85773,5,51467,2022,1,27,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,62792.0,0.15,25720,0,9419.0,72211.0,46491.0,Medium Risk,430.0
ATM_0038,2022-03-17,51756,8078,0,0,95884,1,44020,2022,3,17,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,45086.0,0.15,52206,0,6763.0,51849.0,0.0,Low Risk,3952.5
ATM_0024,2022-05-25,68087,5316,0,0,72558,1,70646,2022,5,25,2,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,64090.0,0.15,9787,0,9614.0,73704.0,63917.0,High Risk,169.0
ATM_0049,2022-07-06,67699,14003,0,0,141196,3,42589,2022,7,6,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,57353.0,0.15,87500,0,8603.0,65956.0,0.0,Low Risk,3952.5
ATM_0027,2022-12-12,58380,9217,0,0,106858,0,47045,2022,12,12,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,52457.0,0.15,57695,0,7869.0,60326.0,2631.0,Low Risk,2088.0
ATM_0042,2022-02-02,68652,8455,0,0,57908,3,56647,2022,2,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,62692.0,0.15,0,2289,9404.0,72096.0,72096.0,High Risk,92.0
ATM_0044,2023-04-11,50795,14326,0,0,90462,3,43834,2023,4,11,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,39842.0,0.15,53993,0,5976.0,45818.0,0.0,Low Risk,3952.5
ATM_0011,2022-10-06,75156,13375,0,0,65679,5,64536,2022,10,6,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,64836.0,0.15,3898,0,9725.0,74562.0,70664.0,High Risk,107.0
ATM_0014,2023-02-15,36837,2964,0,0,95599,5,28311,2023,2,15,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,33651.0,0.15,61726,0,5048.0,38699.0,0.0,Low Risk,3952.5
ATM_0030,2023-05-04,48088,10513,0,0,94044,0,33875,2023,5,4,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,40208.0,0.15,56469,0,6031.0,46239.0,0.0,Low Risk,3952.5
ATM_0024,2023-10-25,20975,9253,0,0,52650,0,16358,2023,10,25,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,13673.0,0.15,40928,0,2051.0,15725.0,0.0,Low Risk,3952.5
ATM_0024,2023-09-10,55306,16570,0,0,81025,4,37106,2023,9,10,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,43910.0,0.15,42289,0,6587.0,50497.0,8208.0,Low Risk,1827.0
ATM_0007,2022-03-08,76297,8174,0,0,83190,1,60091,2022,3,8,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,70256.0,0.15,15067,0,10538.0,80794.0,65727.0,High Risk,150.0
ATM_0036,2022-07-26,60308,7610,0,0,99107,4,51849,2022,7,26,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,53544.0,0.15,46409,0,8032.0,61576.0,15167.0,Low Risk,1455.0
ATM_0031,2022-02-16,50346,13124,0,0,103868,0,32469,2022,2,16,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,40443.0,0.15,66646,0,6066.0,46509.0,0.0,Low Risk,3952.5
ATM_0023,2022-10-17,69647,12961,0,0,101986,5,71691,2022,10,17,4,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,60082.0,0.15,45300,0,9012.0,69094.0,23794.0,Medium Risk,1096.0
ATM_0023,2022-05-13,40212,6944,0,0,89440,4,35198,2022,5,13,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,34458.0,0.15,56172,0,5169.0,39627.0,0.0,Low Risk,3952.5
ATM_0050,2022-06-03,70296,10171,0,0,66382,4,51338,2022,6,3,2,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,62801.0,0.15,6257,0,9420.0,72221.0,65964.0,High Risk,148.0
ATM_0003,2022-10-25,54645,12378,0,0,111792,5,41029,2022,10,25,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,44528.0,0.15,69525,0,6679.0,51208.0,0.0,Low Risk,3952.5
ATM_0006,2022-08-26,10222,13432,0,0,114821,4,3042,2022,8,26,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-221.0,0.15,118031,0,-33.0,-254.0,0.0,Low Risk,3952.5
ATM_0034,2023-09-16,44217,0,0,0,123354,2,41198,2023,9,16,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,44219.0,0.15,79137,0,6633.0,50851.0,0.0,Low Risk,3952.5
